idcontrato,tipoContrato,tipoFimContrato,CPV,adjudicante,adjudicatarios,concorrentes,precoBaseProcedimento,precoContratual,PrecoTotalEfetivo,dataDecisaoAdjudicacao,dataCelebracaoContrato,dataPublicacao,dataFechoContrato,nr_concorrentes,city,cpv_prefix,agg_cpv,contribuinte_adjudicante,contribuinte_adjudicatarios,adjudicante_clean,adjudicatarios_clean
9862436,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45232460-4 - Obras de saneamento,Serviços Municipalizados de Viseu,"SoluçãoVida - Engenharia e Sustentabilidade, Lda","509104673-Persovias,Lda | 500411620-Pinto &amp; Braz, Lda | 516709100-Tânia Ribeiro, Ferreira &amp; Gonçalo, Lda | 503335096-Irmãos Almeida Cabral | 508894964-PMP Calçadas Unipessoal, Lda | 508223849-António Lopes Pina, Unipessoal Lda | 501371974-Amadeu Gonçalves Cura &amp; Filhos Lda. | 514168358-SoluçãoVida - Engenharia e Sustentabilidade, Lda | 501376976-Artur Abrantes,Lda",180662.71,175593.65,189560.61,2022-11-28,2023-01-11,2023-03-14,2024-11-20,9,Viseu,45,Construção,680020063,514168358,servicos municipalizados de viseu,solucaovida engenharia e sustentabilidade
9862804,Locação de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",38421100-3 - Contadores de água,Município de Amares,"FLOW SYSTEMS - SISTEMAS DE MEDIÇÃO DE FLUIDOS UNIPESSOAL, LDª","504637037-FLOW SYSTEMS - SISTEMAS DE MEDIÇÃO DE FLUIDOS UNIPESSOAL, LDª | 508657911-Casvian Internacional, Lda | 505355760-ENERMETER - SISTEMAS DE MEDIÇÃO,LDA | 505232235-JANZ - Contagem e Gestão de Fluidos, S.A.",9500.0,9500.0,9203.34,2023-03-08,2023-03-13,2023-03-14,2023-12-28,4,Amares,38,Equipamento científico e laboratorial,506797627,504637037,municipio de amares,flow systems sistemas de medicao de fluidos
9931389,Aquisição de serviços,Anulado ou Declarado Nulo,98311000-6 - Serviços de recolha de roupa por lavandarias,Fundação INATEL,"BRANCO REFRESCANTE, LDA.","509859291-OM Wash Unipessoal, Lda. | 517208083-BRANCO REFRESCANTE LDA",110329.38,40394.97,40394.97,2023-02-27,2023-04-13,2023-04-17,2023-10-01,2,,98,Outros serviços,500122237,517208083,fundacao inatel,branco refrescante
10078368,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",39132000-6 - Sistemas de arquivo,Município do Porto,"FLUXOGRAMA - EQUIPAMENTOS E ORGANIZAÇÃO DE EMPRESAS, S.A.","502468319-Culturalis Borgeaud - Equipamentos de Biblioteca Lda | 500696667-FLUXOGRAMA - EQUIPAMENTOS E ORGANIZAÇAO DE EMPRESAS, S.A. | 508074541-FORMA CLS - UNIPESSOAL LDA | 513079777-JESET - COMÉRCIO E DISTRIBUIÇÃO, LDª",41176.48,33146.34,33146.34,2023-05-15,2023-06-16,2023-06-19,2023-11-10,4,Porto,39,Mobiliário e limpeza,501306099,500696667,municipio do porto,fluxograma equipamentos e organizacao de empresas
9931455,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45000000-7 - Construção,Município de Esposende,Domingos Pedrosa Barreto Lda,"501497889-CUNHA E BASTOS, LDA | 502300264-NORCEP - CONSTRUÇÕES E EMPREENDIMENTOS, LDA., | 500553408-ALEXANDRE BARBOSA BORGES, S.A. | 501247203-DOMINGOS PEDROSA BARRETO LDA",680000.0,624152.18,623171.3,2023-02-27,2023-04-04,2023-04-17,2024-07-09,4,Esposende,45,Construção,506617599,501247203,municipio de esposende,domingos pedrosa barreto
9863603,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",72611000-6 - Serviços de assistência técnica informática,Centro de Formação Profissional das Pescas e do Mar (FOR-MAR),"Claranet Portugal, S.A","514023708-Arcos Combinados - Arquitectura e Engenharia, S.A. | 503412031-Claranet Portugal, S.A.",13500.0,13500.0,13500.0,2023-02-28,2023-03-08,2023-03-15,2023-03-14,2,Lisboa,72,Tecnologias de Informação,508590582,503412031,centro de formacao profissional das pescas e do mar for mar,claranet portugal
9931839,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",90710000-7 - Gestão ambiental,Direção Regional do Ambiente e Alterações Climáticas,"ECO DESAFIOS, UNIPESSOAL, LDA.","516210530-ECO DESAFIOS, Unipessoal Lda.",25000.0,24900.0,24900.0,2023-03-31,2023-04-13,2023-04-17,2023-12-01,1,Horta,90,Ambiente e resíduos,600085880,516210530,direcao regional do ambiente e alteracoes climaticas,eco desafios
9863987,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"Centro Hospitalar Barreiro Montijo, E. P. E.","P.M.H. - PROD. MEDICOS HOSPITALARES, LDA.","500684324-MEDICINÁLIA CORMÉDICA, LDA. | 502376899-PMH PRODUTOS MEDIC. HOSPITAL, SA | 505804441-ANASTACIO SALDANHA, S.A. | 501895558-H.R. - Hospitalar, Lda | 503232785-VYGON (PORTUGAL), LDA | 505792362-Overpharma-Produtos Médicos e Farmacêuticos, Lda. | 501506543-B. BRAUN MEDICAL, UNIPESSOAL LDA | 508592909-BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) | 506820513-EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES | 510113923-VIRTUGAL, LDA. | 516125885-USV MED, LDA | 980249783-TELEFLEX MEDICAL, SA (EX-ARROW IBÉRICA)",66766.8,9607.0,8728.5,2023-03-09,2023-03-09,2023-03-15,2023-12-29,12,Barreiro,33,Saúde e equipamento médico,509186998,502376899,centro hospitalar barreiro montijo e p e,p m h prod medicos hospitalares
9931983,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",71356200-0 - Serviços de assistência técnica,Município de Abrantes,"Pamafe Informática, Lda.","504099388-PAMAFE INFORMÁTICA, LDA.",81200.0,81200.0,81200.0,2023-03-29,2023-04-14,2023-04-17,2023-10-16,1,Abrantes,71,Arquitetura e engenharia,502661038,504099388,municipio de abrantes,pamafe informatica
9864122,Aquisição de bens móveis,Revogação do Contrato,30125000-1 - Peças e acessórios para fotocopiadoras,"Administração Regional de Saúde do Norte, I. P.","IPM - INFORMATICA PAPELARIA MOBILIARIO, LDA","500880620-RASIA - RACIONALIZAÇAO SITEMAS ADMINIST, LDA | 503063851-VIMAPONTO - Equipamentos e Serviços Informática, S.A. | 507052609-MaxOne - Material de Escritório, Lda | 507847741-IPM - INFORMATICA PAPELARIA MOBILIARIO, LDA | 506324729-PSC - PAULO S. CONDE, LDA | 506628051-ECOFLOAT-SOLUÇÕES PARA ESCRITÓRIO,LDA | 506448665-REPROSET, LDA. | 516105752-TradiValladarys - Export/Import, Lda | 501333401-BASE2, LDA | 510396429-EXUMAS CONSULTING GROUP LDA. | 505317087-BCN - Sistemas de Escritório e Imagem, SA",1577570.7,6702.46,5832.0,2023-02-15,2023-03-15,2023-03-15,2023-12-13,11,Maia,30,Máquinas e equipamentos,503135593,507847741,administracao regional de saude do norte i p,ipm informatica papelaria mobiliario
9864457,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"Administração Regional de Saúde do Norte,IP (ARSN)","IBERDATA EQUIPAMENTOS, SA","510533515-MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. | 501412727-EME ELECTROMEDICA - EZEQUIEL PANAO JORGE | 503480045-INTERSURGICAL PORTUGAL, LDA | 503281115-CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA | 503989037-Coloplast Portugal Lda | 500532818-BACELAR E IRMÃO, LDA | 500684324-MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LD | 516125885-USV MED, LDA | 980249783-TELEFLEX MEDICAL, SA (EX-ARROW IBÉRICA) | 505792362-OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA | 505348470-VACUETTE PORTUGAL IMPORT. EXPORT. MAT. HOSP, LDA | 500199906-MUNDINTER INTERC. MUNDIAL COMERC., SA | 502376899-PMH PRODUTOS MEDIC. HOSPITAL, SA | 503232785-VYGON (PORTUGAL), LDA | 502914319-CATETER PRODUTOS MEDICOS E HOSPITALARES, LDA | 508592909-BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) | 501895558-H.R. - HOSPITALAR, LDA | 506820513-EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES | 505804441-ANASTACIO SALDANHA, S.A. | 500730741-DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA | 501909842-HOSPITEX MATERIAL HOSPITALAR, LDA | 501904921-IBERDATA EQUIPAMENTOS, SA | 501506543-B. BRAUN MEDICAL, UNIPESSOAL LDA",96189.65,1279.8,1279.8,2023-03-09,2023-03-15,2023-03-15,2024-05-21,23,Vila Real,33,Saúde e equipamento médico,503135593,501904921,administracao regional de saude do norte ip arsn,iberdata equipamentos
9864588,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"CHBM - Centro Hospital Barreiro Montijo, EPE","H.R. - HOSPITALAR, UNIPESSOAL, LDA.","505804441-ANASTÁCIO SALDANHA SA | 501895558-H.R. - HOSPITALAR, LDA | 508284872-SPCARE - ESPECIALIDADES FARMACEUTICAS. LDA | 501506543-B. BRAUN MEDICAL, UNIPESSOAL LDA | 500730741-DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA | 514719311-COLOPLAST II PORTUGAL UNIPESSOAL, LDA | 508671531-KVTECH PORTUGAL - PROD. MEDICOS UNIPESSOAL, LDA | 505792362-OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA | 503232785-VYGON (PORTUGAL), LDA | 503281115-CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA | 508592909-BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) | 502376899-PMH PRODUTOS MEDIC. HOSPITAL, SA",39076.35,4193.0,14555.0,2023-02-10,2023-02-10,2023-03-15,2024-12-31,12,Barreiro,33,Saúde e equipamento médico,509186998,501895558,chbm centro hospital barreiro montijo epe,h r hospitalar
9864593,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"CHBM - Centro Hospital Barreiro Montijo, EPE","BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD)","505804441-ANASTÁCIO SALDANHA SA | 501895558-H.R. - HOSPITALAR, LDA | 508284872-SPCARE - ESPECIALIDADES FARMACEUTICAS. LDA | 501506543-B. BRAUN MEDICAL, UNIPESSOAL LDA | 500730741-DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA | 514719311-COLOPLAST II PORTUGAL UNIPESSOAL, LDA | 508671531-KVTECH PORTUGAL - PROD. MEDICOS UNIPESSOAL, LDA | 505792362-OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA | 503232785-VYGON (PORTUGAL), LDA | 503281115-CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA | 508592909-BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) | 502376899-PMH PRODUTOS MEDIC. HOSPITAL, SA",39076.35,1857.4,1406.0,2023-02-10,2023-02-10,2023-03-15,2024-12-31,12,Barreiro,33,Saúde e equipamento médico,509186998,508592909,chbm centro hospital barreiro montijo epe,batist medical portugal unip ex docworld
9932929,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33190000-8 - Dispositivos e produtos médicos variados,"Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM","B. BRAUN MEDICAL, UNIPESSOAL LDA","501904921-IBERDATA EQUIPAMENTOS, LDA | 501506543-B BRAUN MEDICAL, LDA. | 511135858-INSULARPHARMA. LDA | 504293753-FRESENIUS KABI PHARMA PORTUGAL",125186.0,80496.0,80496.0,2023-03-07,2023-04-13,2023-04-17,2023-12-22,4,Funchal,33,Saúde e equipamento médico,511228848,501506543,servico de saude da regiao autonoma da madeira epe ram,b braun medical
9864704,Empreitadas de obras públicas,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",45000000-7 - Construção,Município de Esposende,"NORCEP - CONSTRUÇÕES E EMPREENDIMENTOS, LDA.,","506378527-Nortejuvil, Sociedade de Construções, Lda | 514129000-DIZconstrução Lda | 506401170-REBAU - CONSTRUÇÃO, RECUPERAÇÃO E MANUTENÇÃO DE EDIFICIOS, S.A. | 502300264-NORCEP - CONSTRUÇÕES E EMPREENDIMENTOS, LDA.,",249000.0,248003.68,248006.69,2023-02-27,2023-03-15,2023-03-15,2024-07-09,4,Esposende,45,Construção,506617599,502300264,municipio de esposende,norcep construcoes e empreendimentos
9864778,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"CHBM - Centro Hospital Barreiro Montijo, EPE","BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD)","508592909-Batist Medical Portugal, Unipessoal, Lda. | 505826801-EUROSAFE - Manufacturing of Military &amp; Safety Uniforms, Unipessoal, Limitada | 502810645-FACTOR PLUS | 505148676-LINEAMEDICA,S.A. | 514863471-PTTEX - INDUSTRIA TEXTIL LDA | 514929170-Planeta Vertical Lda | 503505196-Indas Portugal - Produtos de Saúde, Hospitalares e de Higiene, Sociedade Unipessoal, Lda | 501412727-EZEQUIEL PANAO JORGE, LDA | 507162773-Medirm, Fabrico e Comércio de Dispositivos Médicos Lda | 514818484- Enerre Pharma, Ldª | 515326941-RYBONE, LDA | 502260750-Oasipor | 505804441-Anastácio Saldanha S.A | 500399670-QUILABAN - QUIMICA LABORATORIAL ANALITICA, S.A. | 513589910-Desafios em Sintonia - Unipessoal, Lda. | 513515119-GLSMED Trade S.A. | 510533515-Medline international Portugal, Unipessoal, Lda. | 507992822-Raclac, S.A. | 516125885-USV MED, LDA | 513468994-BARNA IMPORT MEDICA PORT UNIPESSOAL, LDA-BIMEDICA | 501895558-H.R. - Hospitalar, Lda | 505792362-Overpharma, Produtos Médicos e Farmacêuticos, Lda. | 500042772-BASTOS VIEGAS, SA",193780.0,52500.0,11500.0,2023-01-02,2023-01-02,2023-03-15,2023-12-29,23,Barreiro,33,Saúde e equipamento médico,509186998,508592909,chbm centro hospital barreiro montijo epe,batist medical portugal unip ex docworld
9864823,Aquisição de serviços,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",79340000-9 - Serviços de publicidade e marketing,Secretaria-Geral do Ministério da Administração Interna,"SMotion Unipessoal, Lda","507036948-HBR, Lda | 507431405-Creative Minds | 501834290-LPM Comunicação, SA | 502216336-Índice ICT &amp; Management, Lda | 514930110-SMOTIONTV, UNIPESSOAL LDA | 514918233-WildTake, Unipessoal, Lda. | 513654305-COLORAMA - Produção Audiovisual (Ensaios e Argumentos - Unipessoal Lda.)",51000.0,32300.0,32300.0,2023-03-03,2023-03-15,2023-03-15,2024-12-20,7,Lisboa,79,Serviços empresariais,600014665,514930110,secretaria geral do ministerio da administracao interna,smotion
9933288,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",39831000-6 - Preparações para lavagem,Serviços de Ação Social da Universidade do Minho,"A.J.OLIVEIRA, LDA.","503313262-PEVIQUIMICA, LDA. | 507501888-Abreu e Pedra, Higiene e Bem Estar, Lda. | 514879300-MREDIS II, LDA | 505495414-Arménio Salgado Costa - Comércio de Produtos de Higiene, Lda. | 502293748-A. J. OLIVEIRA, LDA",204230.0,1064.0,433.2,2023-04-13,2023-04-14,2023-04-17,2024-12-19,5,Braga,39,Mobiliário e limpeza,680047360,502293748,servicos de acao social da universidade do minho,a j oliveira
9933365,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33190000-8 - Dispositivos e produtos médicos variados,"Serviço de Saúde da Região Autónoma da Madeira, EPE-RAM",Johnson &amp; Johnson,,185221.09,12937.15,9478.0,2023-03-24,2023-04-17,2023-04-17,2024-02-16,0,Funchal,33,Saúde e equipamento médico,511228848,500153370,servico de saude da regiao autonoma da madeira epe ram,johnson &amp johnson
9865226,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"Centro Hospitalar Barreiro Montijo, E. P. E.","ALBINO DIAS DE ANDRADE, SA","507162773-Medirm, Fabrico e Comércio de Dispositivos Médicos Lda | 500013810-ALBINO DIAS ANDRADE, LDA | 503037753-PROCTER &amp; GAMBLE PORTUGAL, S.A. | 503505196-INDAS PORTUGAL,LDA | 502271728-PAUL HARTMANN, LDA | 503237612-ESSITY PORTUGAL, LDA (EX. BSN/SCA) | 509464513-NUNEX - WORDWIDE, S.A. | 507992822-RACLAC, S.A.",104530.0,98000.0,81900.0,2023-02-17,2023-02-17,2023-03-15,2023-12-29,8,Barreiro,33,Saúde e equipamento médico,509186998,500013810,centro hospitalar barreiro montijo e p e,albino dias de andrade
9933374,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",15800000-6 - Produtos alimentares diversos,Município de Vila Viçosa,"Luís Correia Santos - Frutas Unipessoal, Lda.","508152232-ABRANCONGELADOS - PRODUTOS ALIMNETARES, LDA. | 500271518-Sogenave - Sociedade Geral de Abastecimento à Navegação | 513724176-Travofino - Industria de Carne, Lda. | 502418826-Friguarda - Produtos Congelados, Lda | 505538768-FRIMARC - Industria e Comércio, SA | 503586587-estr | 508372500-Gabriel &amp; Sílvia, Lda. | 514898828-Luís Correia Santos - Frutas Unipessoal, Lda.",96323.79,27019.25,8144.28,2023-02-06,2023-03-02,2023-04-17,2023-11-28,8,Vila Viçosa,15,Alimentação e bebidas,506613461,514898828,municipio de vila vicosa,luis correia santos frutas
9865303,Aquisição de bens móveis,"O cumprimento, a impossibilidade definitiva e todas as restantes causas de extinção das obrigações reconhecidas pelo direito civil",33140000-3 - Material médico de consumo,"CHBM - Centro Hospital Barreiro Montijo, EPE","PLANETA VERTICAL, LDA","510533515-Medline international Portugal, Unipessoal, Lda. | 513589910-Desafios em Sintonia - Unipessoal, Lda. | 501895558-H.R. - HOSPITALAR, LDA | 505826801-EUROSAFE - Manufacturing of Military &amp; Safety Uniforms, Unipessoal, Limitada | 514929170-Planeta Vertical Lda | 502260750-Oasipor | 505140292-DOUROMED | 516059483-BE-EPIC, LDA | 507992822-RACLAC, S.A. | --ALBAZUL SERVICOS INTEGRALES SA | 505792362-Overpharma - Produtos Médicos e Farmacêuticos, Lda. | 507162773-Medirm, Fabrico e Comércio de Dispositivos Médicos Lda | 514046643-MEDIKA MCN TECNOLOGIA MEDICINAL S.A | 502682493-Steripack, S.A. | 505804441-ANASTACIO SALDANHA, S.A. | 501886621-EXPOMEDICA,LDA. | 501412727-EZEQUIEL PANÃO JORGE, LDA | 517050927-IBERIAN CARE 2016 PORTUGAL, LDA | 504453939-SOCIME II - PRODUTOS MEDICOS, LDA | 500684324-Medicinalia - Com. Prod. Médicos Hospitalares Lda | 500203130-NORMAX FABRICA VIDROS CIENTIFICOS, LDA | 508891140-TILIAFARM - COMERCIALIZAÇÃO DE PRODUTOS FARMACÊUTICOS, LDA | 508560152-BRAMÉDICA FISIO - PRODUTOS DE SAÚDE, LDA. | 513515119-GLSMED Trade S.A. | 508592909-Batist Medical Portugal, Unipessoal, Lda. | 514818484- Enerre Pharma, Ldª | 508045177-Seamodal Cargo, Lda. | 516125885-USV MED, LDA | 513468994-BARNA IMPORT MÉDICA PORTUGAL UNIPESSOAL, LDA | 500042772-BASTOS VIEGAS, SA",242477.86,95.0,76.0,2023-01-20,2023-01-20,2023-03-15,2023-12-29,30,Barreiro,33,Saúde e equipamento médico,509186998,514929170,chbm centro hospital barreiro montijo epe,planeta vertical
